methodA,methodB,isGolden,originalName,answerValue,answerer,wasDiscarded,modelProbability,answeredAt,sourceWinner
api-gpt-4o-search-high-loc,ppl-sonar-pro-high,False,search-arena-4984,A,869bbea3c388d4984d0fe5ae6cc43d65388f637af83c72e2e6004667d6bcc20c,,,2025-04-08 05:09:54.777,model_a
ppl-sonar-pro-high,api-gpt-4o-search,False,search-arena-4985,A,a4129b1586df08840ca43fc45c63c5ec5d17fd4ed8142b421ba6dd78c2d7bcd3,,,2025-04-08 05:17:09.912,model_a
api-gpt-4o-search,ppl-sonar-pro,False,search-arena-4986,B,0a9ad030da59851d7dd14a11e310df8e87c0f217e6c09928511d1454dfa3a2be,,,2025-04-08 05:17:35.658,model_b
api-gpt-4o-search-high,ppl-sonar-pro-high,False,search-arena-4987,B,0a9ad030da59851d7dd14a11e310df8e87c0f217e6c09928511d1454dfa3a2be,,,2025-04-08 05:17:53.799,model_b
gemini-2.5-pro-grounding,api-gpt-4o-search-high-loc,False,search-arena-4988,draw,4a98fe9f172a57b4a5f377101ae57759a3e7362bd8b6e1f0230b777797f66495,,,2025-04-08 05:21:34.991,tie (bothbad)
gemini-2.5-pro-grounding,api-gpt-4o-search-high-loc,False,search-arena-4989,draw,4a98fe9f172a57b4a5f377101ae57759a3e7362bd8b6e1f0230b777797f66495,,,2025-04-08 05:21:34.991,tie (bothbad)
gemini-2.0-flash-grounding,api-gpt-4o-search-high,False,search-arena-4990,draw,4a98fe9f172a57b4a5f377101ae57759a3e7362bd8b6e1f0230b777797f66495,,,2025-04-08 05:44:02.961,tie (bothbad)
gemini-2.0-flash-grounding,api-gpt-4o-search-high,False,search-arena-4991,draw,4a98fe9f172a57b4a5f377101ae57759a3e7362bd8b6e1f0230b777797f66495,,,2025-04-08 05:44:02.961,tie (bothbad)
gemini-2.0-flash-grounding,api-gpt-4o-search-high,False,search-arena-4992,draw,4a98fe9f172a57b4a5f377101ae57759a3e7362bd8b6e1f0230b777797f66495,,,2025-04-08 05:44:02.961,tie (bothbad)
gemini-2.0-flash-grounding,api-gpt-4o-search-high,False,search-arena-4993,draw,18b3cf391e186d0ac35b556a40bde76840a668298522c4754e084932f4f0af66,,,2025-04-08 05:44:02.961,tie (bothbad)
ppl-sonar-reasoning,api-gpt-4o-search-high-loc,False,search-arena-4994,draw,fd68e1fc38a0a437a1b48505878528789c919a5d8cc6efc5017b21269148b82b,,,2025-04-08 05:47:05.744,tie
api-gpt-4o-search-high,gemini-2.5-pro-grounding,False,search-arena-4995,draw,fd68e1fc38a0a437a1b48505878528789c919a5d8cc6efc5017b21269148b82b,,,2025-04-08 05:48:14.725,tie
ppl-sonar-pro-high,gemini-2.0-flash-grounding,False,search-arena-4996,draw,fd68e1fc38a0a437a1b48505878528789c919a5d8cc6efc5017b21269148b82b,,,2025-04-08 05:49:27.117,tie
api-gpt-4o-search-high,ppl-sonar-pro-high,False,search-arena-4997,draw,fd68e1fc38a0a437a1b48505878528789c919a5d8cc6efc5017b21269148b82b,,,2025-04-08 05:50:06.025,tie
api-gpt-4o-search-high,gemini-2.0-flash-grounding,False,search-arena-4998,A,975bea3395f1e2769357167fca26b3d5ba87c5b1b8634baa51fdb7a3b39b26f0,,,2025-04-08 05:58:40.651,model_a
ppl-sonar,api-gpt-4o-search-high,False,search-arena-4999,A,38170f32ae429822375c888bd4616797b4a047b3726c09b2c41e8ef05233af02,,,2025-04-08 05:59:10.664,model_a
api-gpt-4o-search-high-loc,api-gpt-4o-search-high,False,search-arena-5000,draw,0c3affc4dd91cd4d04ed32ba886ea99f50940caa3dbf09d76c9203d4e6e2b8a3,,,2025-04-08 06:06:17.488,tie (bothbad)
api-gpt-4o-search-high-loc,api-gpt-4o-search-high-loc,False,search-arena-5001,draw,e4920b5cc3957d7e9d49b384eade8b04e6b3ee096cce086b4bdad7f7be9d9f45,,,2025-04-08 06:16:38.273,tie
api-gpt-4o-search-high-loc,api-gpt-4o-search-high,False,search-arena-5002,draw,bbc0818243e5e71e9f98c123a262866ecc11220dfdab30fea5d1e5d8a9a777c0,,,2025-04-08 06:22:46.846,tie (bothbad)
api-gpt-4o-search-high-loc,ppl-sonar-pro-high,False,search-arena-5003,B,d3accbfa637bdda9a50a037a03011f115d5c99aca2039ccffb0a321e12ae1f5c,,,2025-04-08 06:24:48.848,model_b
ppl-sonar-pro,api-gpt-4o-search-high,False,search-arena-5004,draw,349bedd1a940f08cb10105204d379164b0b3c601d592995d99c510c5a5f5c676,,,2025-04-08 06:25:01.577,tie
ppl-sonar-pro-high,ppl-sonar-reasoning,False,search-arena-5005,A,429c0b3630e3f942b09580b12078ed5a0b3d4ad53f415d91c62e20be10f7d502,,,2025-04-08 06:33:20.851,model_a
api-gpt-4o-search-high-loc,api-gpt-4o-search-high-loc,False,search-arena-5006,draw,8fdee7e42a4adecca16e95a1ca8560022e0cba97282024585648cb0eea873233,,,2025-04-08 06:39:21.780,tie (bothbad)
gemini-2.0-flash-grounding,api-gpt-4o-search,False,search-arena-5007,B,98ea48653b04f2665893d4d607b62fe0057e1fdde746da83c4a18c7d9e23a9f9,,,2025-04-08 07:00:05.394,model_b
gemini-2.0-flash-grounding,api-gpt-4o-search,False,search-arena-5008,B,98ea48653b04f2665893d4d607b62fe0057e1fdde746da83c4a18c7d9e23a9f9,,,2025-04-08 07:00:05.394,model_b
ppl-sonar-pro-high,ppl-sonar-reasoning,False,search-arena-5009,draw,d10f2e5bccabce7d68061d12a525f6d549f829dabeee539da7325ec100fbb6e8,,,2025-04-08 07:01:02.233,tie (bothbad)
gemini-2.0-flash-grounding,api-gpt-4o-search-high-loc,False,search-arena-5010,B,b4fb94c4efaf44d7110ca3c0347b16bfa2b9bc6aa54aeb8bb81262c77911cd17,,,2025-04-08 07:08:35.062,model_b
ppl-sonar-reasoning,ppl-sonar,False,search-arena-5011,B,b4fb94c4efaf44d7110ca3c0347b16bfa2b9bc6aa54aeb8bb81262c77911cd17,,,2025-04-08 07:10:49.762,model_b
api-gpt-4o-search-high,gemini-2.0-flash-grounding,False,search-arena-5012,B,cda66d7dbf85d0a931be5013b3060e5ceb7bbb6e4467bcb363f492d838b19ae0,,,2025-04-08 07:23:01.406,model_b
ppl-sonar-pro-high,gemini-2.5-pro-grounding,False,search-arena-5013,B,4bce63ec2fbea2b98274293c8dabbab22db6581b34e008cd069e44d0c1a8e021,,,2025-04-08 07:24:19.795,model_b
ppl-sonar-pro,gemini-2.0-flash-grounding,False,search-arena-5014,draw,cda66d7dbf85d0a931be5013b3060e5ceb7bbb6e4467bcb363f492d838b19ae0,,,2025-04-08 07:27:52.633,tie
gemini-2.5-pro-grounding,gemini-2.5-pro-grounding,False,search-arena-5015,B,f1d2a9eac8abd7118b3b836875c82c972d40d120893cc981500a64b38ee53de4,,,2025-04-08 07:28:01.847,model_b
ppl-sonar,gemini-2.5-pro-grounding,False,search-arena-5016,B,58d986bb675e117be1dd4dbd77bd04281cb48e5d98926f67d0b43f0cce0757a7,,,2025-04-08 07:48:37.808,model_b
ppl-sonar-pro-high,api-gpt-4o-search-high,False,search-arena-5017,A,997a38a9db6271a8fb2c24ca045eb33e602778a014eb0bd22eec8b87d88a4af7,,,2025-04-08 07:50:58.129,model_a
ppl-sonar-pro-high,ppl-sonar-pro,False,search-arena-5018,draw,591a6d050c37bd971aafd13efa796f50e74be6c6fab81d9c42710f52a94f5b09,,,2025-04-08 07:53:59.718,tie
ppl-sonar-pro-high,api-gpt-4o-search-high,False,search-arena-5019,A,71fa838ff2cb05096e662b9ddd74b30c9a56449c89e42079fce3003ec57f50d8,,,2025-04-08 07:54:56.802,model_a
gemini-2.0-flash-grounding,ppl-sonar-pro-high,False,search-arena-5020,B,baae39a9001d6ee3360f268d5806c7fec878bc5672afa34303ebe3d8a7bc711f,,,2025-04-08 07:56:00.533,model_b
api-gpt-4o-search-high,ppl-sonar-pro,False,search-arena-5021,B,b1252928668ba55600097f9af17f1f0cdc35b38eb47fef72f2eab6dbe346097f,,,2025-04-08 07:59:40.650,model_b
api-gpt-4o-search-high,api-gpt-4o-search-high-loc,False,search-arena-5022,draw,16d4af908283c2acccf55af6e5604c4b9dec38720d2b73f770a863d68c87427c,,,2025-04-08 08:01:44.816,tie (bothbad)
gemini-2.0-flash-grounding,ppl-sonar-reasoning,False,search-arena-5023,draw,16d4af908283c2acccf55af6e5604c4b9dec38720d2b73f770a863d68c87427c,,,2025-04-08 08:02:05.165,tie (bothbad)
api-gpt-4o-search-high-loc,ppl-sonar-pro-high,False,search-arena-5024,draw,8468a7752b2b546c8c7b14935f3116583f2ffb22959dbaf7d55066a9effafe06,,,2025-04-08 08:10:33.631,tie (bothbad)
ppl-sonar-pro-high,gemini-2.0-flash-grounding,False,search-arena-5025,draw,8bf266bc90d5351db1842b8ad281cdae524dbc178c0471202e57096913471339,,,2025-04-08 08:20:15.101,tie (bothbad)
api-gpt-4o-search-high-loc,api-gpt-4o-search-high,False,search-arena-5026,A,c03bb3130d8b83b5b48a3f3279d01ec7449f659a39caea79162477dae3c37b90,,,2025-04-08 08:22:56.229,model_a
api-gpt-4o-search-high,ppl-sonar-pro-high,False,search-arena-5027,B,c03bb3130d8b83b5b48a3f3279d01ec7449f659a39caea79162477dae3c37b90,,,2025-04-08 08:23:17.243,model_b
api-gpt-4o-mini-search,api-gpt-4o-search-high,False,search-arena-5028,A,bc6cb028e21b3b8d36c25c37a0e7066cee757fdbee4cf35e76dc7b308549a65b,,,2025-04-08 08:35:12.563,model_a
gemini-2.5-pro-grounding,api-gpt-4o-search,False,search-arena-5029,A,a2cacea0fdcb53019c4d766c1a2439c9f52f5c848d3c3f451684e4bd1b1d14b9,,,2025-04-08 08:40:43.529,model_a
gemini-2.5-pro-grounding,api-gpt-4o-search-high,False,search-arena-5030,draw,15e413b462ebf98e8f20817757fb042424669f5c1371a4ba0aa566f5bb51425c,,,2025-04-08 08:50:10.609,tie (bothbad)
gemini-2.5-pro-grounding,api-gpt-4o-search,False,search-arena-5031,draw,4173b9c938d30dafcec0949ddb545a2e65701c09d20e5958a5be3b1d89d33133,,,2025-04-08 08:52:50.131,tie (bothbad)
api-gpt-4o-search-high-loc,ppl-sonar-reasoning,False,search-arena-5032,B,4173b9c938d30dafcec0949ddb545a2e65701c09d20e5958a5be3b1d89d33133,,,2025-04-08 08:54:34.284,model_b
api-gpt-4o-search-high-loc,api-gpt-4o-search-high,False,search-arena-5033,draw,2e0635eb14b942495eafbdc79146bd1b4f782fad32a62d31edcd35993156e32d,,,2025-04-08 08:57:48.589,tie (bothbad)
ppl-sonar-pro-high,ppl-sonar-reasoning,False,search-arena-5034,A,a9847c6685cc63f1c8b2f8ede3b0e86ccd8de2a19551ab21472c5d368eb4db01,,,2025-04-08 09:00:14.299,model_a
ppl-sonar,ppl-sonar-reasoning,False,search-arena-5035,draw,ee85085e103c85b2d3d632aa9bc85c607e289d4cd3077f04589ffa04bfd34c86,,,2025-04-08 09:00:16.206,tie (bothbad)
api-gpt-4o-search-high,gemini-2.0-flash-grounding,False,search-arena-5036,draw,50cb240bacc6080be2c7812e81926c07c09d503ecc884957595b272ce607b339,,,2025-04-08 09:00:57.270,tie
api-gpt-4o-search-high-loc,ppl-sonar-pro-high,False,search-arena-5037,draw,ee85085e103c85b2d3d632aa9bc85c607e289d4cd3077f04589ffa04bfd34c86,,,2025-04-08 09:02:24.337,tie (bothbad)
api-gpt-4o-search-high,ppl-sonar,False,search-arena-5038,draw,ee85085e103c85b2d3d632aa9bc85c607e289d4cd3077f04589ffa04bfd34c86,,,2025-04-08 09:04:20.643,tie (bothbad)
api-gpt-4o-search-high,gemini-2.5-pro-grounding,False,search-arena-5039,B,a9847c6685cc63f1c8b2f8ede3b0e86ccd8de2a19551ab21472c5d368eb4db01,,,2025-04-08 09:05:17.423,model_b
ppl-sonar-reasoning,ppl-sonar-pro-high,False,search-arena-5040,draw,ee85085e103c85b2d3d632aa9bc85c607e289d4cd3077f04589ffa04bfd34c86,,,2025-04-08 09:06:19.000,tie (bothbad)
api-gpt-4o-search-high-loc,gemini-2.0-flash-grounding,False,search-arena-5041,A,87e6b2a6ebb2cb3d47cd16d17aa61960810ae3e27746a85988586d6fd985c671,,,2025-04-08 09:06:50.749,model_a
ppl-sonar-reasoning,ppl-sonar-reasoning,False,search-arena-5042,draw,b533656c69378b81ac2cabbd911e8127d74b17a68afb2c58a79921651b24e094,,,2025-04-08 09:07:08.433,tie
gemini-2.5-pro-grounding,gemini-2.5-pro-grounding,False,search-arena-5043,B,ee85085e103c85b2d3d632aa9bc85c607e289d4cd3077f04589ffa04bfd34c86,,,2025-04-08 09:11:01.790,model_b
gemini-2.5-pro-grounding,gemini-2.5-pro-grounding,False,search-arena-5044,draw,ee85085e103c85b2d3d632aa9bc85c607e289d4cd3077f04589ffa04bfd34c86,,,2025-04-08 09:11:01.790,tie (bothbad)
gemini-2.0-flash-grounding,ppl-sonar-pro-high,False,search-arena-5045,A,b533656c69378b81ac2cabbd911e8127d74b17a68afb2c58a79921651b24e094,,,2025-04-08 09:11:26.062,model_a
api-gpt-4o-mini-search,gemini-2.5-pro-grounding,False,search-arena-5046,A,0a709aa10f6d98b2b5f615c5923795f265bf22ba09d529c8378e79d4ef42f93b,,,2025-04-08 09:13:47.233,model_a
ppl-sonar-pro-high,gemini-2.0-flash-grounding,False,search-arena-5047,A,45337eee47ba3e8a981254b635ec701f66fd9a2ea3ad7cc706e2b3abe63f3f4b,,,2025-04-08 09:14:53.599,model_a
gemini-2.0-flash-grounding,ppl-sonar-reasoning,False,search-arena-5048,A,a9847c6685cc63f1c8b2f8ede3b0e86ccd8de2a19551ab21472c5d368eb4db01,,,2025-04-08 09:17:11.795,model_a
gemini-2.0-flash-grounding,ppl-sonar-pro,False,search-arena-5049,B,19b7e6f6e33aab8d220f12ee960b8cfd762f8909bff528de0cb64912b1a5cde1,,,2025-04-08 09:17:39.528,model_b
ppl-sonar-reasoning,gemini-2.0-flash-grounding,False,search-arena-5050,A,600a5a8584ba3c0622b5c244070ae6cc0e641cc06121b76a93c16415edb6d1b0,,,2025-04-08 09:18:21.640,model_a
ppl-sonar-pro-high,api-gpt-4o-search-high-loc,False,search-arena-5051,draw,549250ad22598394b62998f7f7197ff38a92cc00763f68493abdb37d9e64576e,,,2025-04-08 09:19:35.823,tie
gemini-2.5-pro-grounding,ppl-sonar-reasoning,False,search-arena-5052,draw,c4846cab04e79bc59c32c05fe26b75e753b16207ed837e1f1a9fdabb36a76dbe,,,2025-04-08 09:20:35.840,tie (bothbad)
ppl-sonar-pro,api-gpt-4o-search-high-loc,False,search-arena-5053,A,8ccd1a986205dece27042a5946340669be6420b8b5fece4bc97d642a3e16a58d,,,2025-04-08 09:20:56.355,model_a
api-gpt-4o-search-high-loc,ppl-sonar-pro-high,False,search-arena-5054,B,526a75290791e5cd0d0c38503c98e40bd5fa32449554f47e7227778de001989e,,,2025-04-08 09:26:49.124,model_b
api-gpt-4o-search-high-loc,api-gpt-4o-search-high,False,search-arena-5055,B,0d7bc881541575aeb2af6954f8588514e0e04dec240d0365e7c754120d43f001,,,2025-04-08 09:41:46.550,model_b
api-gpt-4o-search,api-gpt-4o-search-high-loc,False,search-arena-5056,B,ce3f064e94ee25e0046e8f970f5af3ee310ddb2483c36c8e9a19ccb546ae9bda,,,2025-04-08 09:41:54.220,model_b
ppl-sonar-pro-high,ppl-sonar-reasoning,False,search-arena-5057,A,cf6f1af80e91cef0f1d6f4d13f8d0a983021a63db053f194bdb7520d2f773038,,,2025-04-08 09:42:19.091,model_a
gemini-2.0-flash-grounding,ppl-sonar,False,search-arena-5058,draw,d3b1681b4aac25b47d9dafb5afc29aec97cddd24fb22557590918bf8d213ac21,,,2025-04-08 09:42:21.644,tie
api-gpt-4o-mini-search,gemini-2.0-flash-grounding,False,search-arena-5059,B,24ef0b73cf615781b0e9698c3fbf3859fe072cf9469237dd1045f8a83beeb981,,,2025-04-08 09:47:39.348,model_b
gemini-2.0-flash-grounding,ppl-sonar-reasoning,False,search-arena-5060,draw,72bdb9a23c3b20a6bddeb0d20724e415cf69dc9d4c18fe59403b011738420277,,,2025-04-08 09:48:52.218,tie
api-gpt-4o-mini-search,ppl-sonar-reasoning,False,search-arena-5061,B,7aa43c6c6783b3c0ddcfd11f7478735183f9ce430aeb9ac93ab9264d92513bb4,,,2025-04-08 09:55:58.100,model_b
api-gpt-4o-search,api-gpt-4o-search-high-loc,False,search-arena-5062,draw,75636036c15fa3a2e7b08960cb0beb1598f53168b0e5db6dc292801ed6c01b5a,,,2025-04-08 09:58:10.974,tie
gemini-2.0-flash-grounding,api-gpt-4o-search-high-loc,False,search-arena-5063,A,4844e184e84e5cfb20c7b37864b935c6c540d3b3c5ec8eaf5cb88eac01baa53a,,,2025-04-08 10:01:32.607,model_a
gemini-2.0-flash-grounding,gemini-2.5-pro-grounding,False,search-arena-5064,B,f16b212b48557807744f85ed581e09a7d1a385b8ebdefa700f58013fa0c46635,,,2025-04-08 10:02:21.315,model_b
gemini-2.5-pro-grounding,ppl-sonar-pro-high,False,search-arena-5065,A,24ef0b73cf615781b0e9698c3fbf3859fe072cf9469237dd1045f8a83beeb981,,,2025-04-08 10:13:20.071,model_a
gemini-2.0-flash-grounding,ppl-sonar-reasoning,False,search-arena-5066,B,00ea7a9ab0d3414ce8e5057170ae953976945e267bce595e39175e72cbf081de,,,2025-04-08 10:31:57.479,model_b
gemini-2.5-pro-grounding,gemini-2.5-pro-grounding,False,search-arena-5067,B,605ae05d8dc0381a88e8492a491cd5e365d452d40b0f38e424d47ef78e0cd1d1,,,2025-04-08 10:41:26.835,model_b
ppl-sonar-reasoning,api-gpt-4o-search,False,search-arena-5068,B,2f7ee5ace19130645750afe83af3e3e4bfa125490b98c97c72855472398081e8,,,2025-04-08 10:51:50.722,model_b
ppl-sonar-pro-high,api-gpt-4o-search-high,False,search-arena-5069,draw,e4d44157a7a22fdc76db25b97ea13c0f18bd4ac97c4226bba22fcab7517dee68,,,2025-04-08 11:11:21.639,tie
ppl-sonar-pro-high,api-gpt-4o-mini-search,False,search-arena-5070,B,a0da16087af700e930b6fd6df025d0a42993d2c9de8676252ddda41cb4e43b93,,,2025-04-08 11:11:49.491,model_b
gemini-2.0-flash-grounding,ppl-sonar-pro-high,False,search-arena-5071,A,a0da16087af700e930b6fd6df025d0a42993d2c9de8676252ddda41cb4e43b93,,,2025-04-08 11:14:10.261,model_a
gemini-2.0-flash-grounding,ppl-sonar-pro-high,False,search-arena-5072,A,a0da16087af700e930b6fd6df025d0a42993d2c9de8676252ddda41cb4e43b93,,,2025-04-08 11:14:10.261,model_a
gemini-2.0-flash-grounding,ppl-sonar-pro-high,False,search-arena-5073,A,a0da16087af700e930b6fd6df025d0a42993d2c9de8676252ddda41cb4e43b93,,,2025-04-08 11:14:10.261,model_a
ppl-sonar-pro-high,api-gpt-4o-search-high,False,search-arena-5074,A,54e8a2eeedde32a42d37cfa0b4d3101f5d97c9cf19e45ae418284f0f5c62b8d7,,,2025-04-08 11:38:25.486,model_a
ppl-sonar-reasoning,ppl-sonar-reasoning,False,search-arena-5075,draw,dbb9f430f84c3ca5764dd5f2b865346e2efc1e0d3329194177be5d65702f7fc2,,,2025-04-08 11:43:24.650,tie
gemini-2.5-pro-grounding,ppl-sonar-pro-high,False,search-arena-5076,B,a477d0fbd4c9a734e109df97843667765757a8e1018b05b41aaf2f1573e64d0c,,,2025-04-08 11:57:44.059,model_b
api-gpt-4o-search-high-loc,api-gpt-4o-mini-search,False,search-arena-5077,draw,97f1c2a0630d7551f9266e2ffc4c98d0d160313263e17989262a2bf2e6be2eed,,,2025-04-08 12:01:50.628,tie
api-gpt-4o-search-high,ppl-sonar-pro,False,search-arena-5078,A,471f7e029a67b9c87d9c212af23d1cabf84f3cc6ad01cc65af74d635e91ed217,,,2025-04-08 12:02:10.502,model_a
gemini-2.0-flash-grounding,api-gpt-4o-search-high,False,search-arena-5079,B,97f1c2a0630d7551f9266e2ffc4c98d0d160313263e17989262a2bf2e6be2eed,,,2025-04-08 12:03:40.841,model_b
api-gpt-4o-search-high-loc,ppl-sonar-pro-high,False,search-arena-5080,B,3c6f0cd7a82a47f54f5f9d974775717ccc5395ef4c97aeb91f26a5d98ad009b1,,,2025-04-08 12:04:14.789,model_b
ppl-sonar-pro-high,api-gpt-4o-search-high-loc,False,search-arena-5081,A,172f5d4e724e91c9e051731250d0fd67590ae8de42977af6469d6b8be1e617b1,,,2025-04-08 12:05:15.611,model_a
api-gpt-4o-search-high,gemini-2.5-pro-grounding,False,search-arena-5082,A,3c6f0cd7a82a47f54f5f9d974775717ccc5395ef4c97aeb91f26a5d98ad009b1,,,2025-04-08 12:07:11.769,model_a
gemini-2.5-pro-grounding,api-gpt-4o-search-high,False,search-arena-5083,B,172f5d4e724e91c9e051731250d0fd67590ae8de42977af6469d6b8be1e617b1,,,2025-04-08 12:12:00.635,model_b
gemini-2.0-flash-grounding,ppl-sonar-pro,False,search-arena-5084,draw,172f5d4e724e91c9e051731250d0fd67590ae8de42977af6469d6b8be1e617b1,,,2025-04-08 12:13:46.479,tie (bothbad)
gemini-2.5-pro-grounding,ppl-sonar-reasoning,False,search-arena-5085,A,43d4f2037933b915cc9320f127aed364c215c45da9bc5f49f91a2982091fc108,,,2025-04-08 12:22:22.108,model_a
api-gpt-4o-search-high-loc,ppl-sonar-pro-high,False,search-arena-5086,B,294da30bf3ec5d7cf44ccbdc0a771855b8bcbfe03a0abd595163263bb5851c8c,,,2025-04-08 12:27:37.536,model_b
ppl-sonar,api-gpt-4o-search,False,search-arena-5087,A,6387baecb47fa7a71ef90b0bbf3645d1bab72209ffe11618e652103e6dc16e7a,,,2025-04-08 12:34:58.897,model_a
api-gpt-4o-search,gemini-2.5-pro-grounding,False,search-arena-5088,B,ce3f064e94ee25e0046e8f970f5af3ee310ddb2483c36c8e9a19ccb546ae9bda,,,2025-04-08 12:37:30.729,model_b
ppl-sonar,api-gpt-4o-search-high-loc,False,search-arena-5089,draw,294da30bf3ec5d7cf44ccbdc0a771855b8bcbfe03a0abd595163263bb5851c8c,,,2025-04-08 12:39:27.274,tie
ppl-sonar-pro-high,api-gpt-4o-mini-search,False,search-arena-5090,A,dac6ed25114f951aea078fe7a51dd5522c4f41141385841d338f17fdbc7be430,,,2025-04-08 12:43:01.024,model_a
api-gpt-4o-search-high-loc,ppl-sonar-pro-high,False,search-arena-5091,draw,4aa089e729c5ff793782b9eaf6e9e05e241787e8abfe68f963f9178dd1a3f773,,,2025-04-08 12:54:26.550,tie
ppl-sonar-pro-high,ppl-sonar-pro-high,False,search-arena-5092,A,3afcc20e692d2cdea617d69294e57ff7dd769f0a12daf2ee48a40e0d1f600905,,,2025-04-08 12:57:55.740,model_a
api-gpt-4o-search-high,ppl-sonar-pro-high,False,search-arena-5093,A,250deb6d944ae2bf51f5d9df724da45f591ae5a25de3e4fd846b8d47126a27e3,,,2025-04-08 12:58:05.973,model_a
gemini-2.5-pro-grounding,api-gpt-4o-search-high-loc,False,search-arena-5094,B,7e777c3e0977c9b1f01db4bd426c2bb9a5d0c2787b58e8303a12bd94bbd0e315,,,2025-04-08 12:58:30.572,model_b
api-gpt-4o-search-high-loc,api-gpt-4o-search-high-loc,False,search-arena-5095,B,3afcc20e692d2cdea617d69294e57ff7dd769f0a12daf2ee48a40e0d1f600905,,,2025-04-08 12:59:02.204,model_b
api-gpt-4o-search-high,api-gpt-4o-search,False,search-arena-5096,B,b107db31ec463c734a3c2c79180234bc3b41ce92172bfea3fa79f403e72e4beb,,,2025-04-08 13:04:55.592,model_b
ppl-sonar-pro-high,gemini-2.0-flash-grounding,False,search-arena-5097,B,de15553fb22c0215b6b091197f68a08de26f08d860ebf9e86a8786f617848bd4,,,2025-04-08 13:13:00.641,model_b
ppl-sonar-reasoning,ppl-sonar-pro-high,False,search-arena-5098,draw,f0eb31bc85a3f7cb980a14048922ec78ecce834a9b3c9c50ea06d27135d0e965,,,2025-04-08 13:18:52.368,tie
ppl-sonar,ppl-sonar-reasoning,False,search-arena-5099,draw,29900fe345d7059de08ccf5db1ed093d200970a78cd002a54f75a3e40a56ff61,,,2025-04-08 13:19:26.686,tie
ppl-sonar,ppl-sonar-reasoning,False,search-arena-5100,draw,29900fe345d7059de08ccf5db1ed093d200970a78cd002a54f75a3e40a56ff61,,,2025-04-08 13:19:26.686,tie
gemini-2.5-pro-grounding,api-gpt-4o-mini-search,False,search-arena-5101,B,1d950e185f678dfd888994f00bf0a80a63ec5a2d13d81c1d770116a7dcc241a5,,,2025-04-08 13:19:27.570,model_b
api-gpt-4o-mini-search,ppl-sonar-pro-high,False,search-arena-5102,B,9d98f4f69bd618826228d4479d931b9573b7e127f32fc903d38dcdfa6607f807,,,2025-04-08 13:21:12.769,model_b
ppl-sonar-reasoning,api-gpt-4o-search-high,False,search-arena-5103,A,29900fe345d7059de08ccf5db1ed093d200970a78cd002a54f75a3e40a56ff61,,,2025-04-08 13:21:20.856,model_a
api-gpt-4o-mini-search,gemini-2.0-flash-grounding,False,search-arena-5104,B,6c2d6f959bcad88e7518b461fabb5eefb441cb2d0030165b1ec30652254a1e52,,,2025-04-08 13:22:41.683,model_b
api-gpt-4o-search-high-loc,ppl-sonar-pro-high,False,search-arena-5105,B,f3327d413df5525b3e1df94838377a730c04209e82936deb72c8f91bef09d176,,,2025-04-08 13:23:45.722,model_b
api-gpt-4o-mini-search,api-gpt-4o-search,False,search-arena-5106,A,29900fe345d7059de08ccf5db1ed093d200970a78cd002a54f75a3e40a56ff61,,,2025-04-08 13:25:30.235,model_a
api-gpt-4o-mini-search,api-gpt-4o-search,False,search-arena-5107,A,29900fe345d7059de08ccf5db1ed093d200970a78cd002a54f75a3e40a56ff61,,,2025-04-08 13:25:30.235,model_a
ppl-sonar-reasoning,ppl-sonar-pro-high,False,search-arena-5108,B,f3327d413df5525b3e1df94838377a730c04209e82936deb72c8f91bef09d176,,,2025-04-08 13:26:09.064,model_b
gemini-2.5-pro-grounding,ppl-sonar-reasoning,False,search-arena-5109,draw,540f8a6c3aabadc86d029c64eb4d232ce6f7609d36064bb2f6b3434f3274f97f,,,2025-04-08 13:28:17.173,tie
api-gpt-4o-search-high,ppl-sonar-reasoning,False,search-arena-5110,A,cfa5004f1437aad082bc69dc09069cedfde21d75db03cb03aa72deb6bf6fb6d4,,,2025-04-08 13:36:52.786,model_a
api-gpt-4o-search-high,api-gpt-4o-mini-search,False,search-arena-5111,B,409e3f66d1bc002dd3aa77c861947e8941717771189ecf5a7ade0e32c75a41f4,,,2025-04-08 13:42:49.907,model_b
ppl-sonar-pro-high,api-gpt-4o-search-high-loc,False,search-arena-5112,A,cfa5004f1437aad082bc69dc09069cedfde21d75db03cb03aa72deb6bf6fb6d4,,,2025-04-08 13:47:03.029,model_a
ppl-sonar-pro-high,gemini-2.0-flash-grounding,False,search-arena-5113,B,c241623e69cbeae41cc59d07726a1f86771201c719bef8ba0568b6b7c292425f,,,2025-04-08 13:47:11.781,model_b
